Project,Package,Class,Method,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
java,org.geysermc.mcprotocollib.auth,SessionService,getServerId,12,1,3,32,0,,
java,org.geysermc.mcprotocollib.auth,SessionService,joinServer,4,1,3,53,0,org.geysermc.mcprotocollib.auth.GameProfile,org.geysermc.mcprotocollib.auth.GameProfile
java,org.geysermc.mcprotocollib.auth,SessionService,getProfileByServer,11,2,2,66,0,org.geysermc.mcprotocollib.auth.GameProfile,org.geysermc.mcprotocollib.auth.GameProfile
java,org.geysermc.mcprotocollib.auth,SessionService,fillProfileProperties,10,3,1,89,0,org.geysermc.mcprotocollib.auth.GameProfile,org.geysermc.mcprotocollib.auth.GameProfile; org.geysermc.mcprotocollib.auth.util.UUIDUtils
java,org.geysermc.mcprotocollib.auth,SessionService,toString,3,1,0,108,0,,
java,org.geysermc.mcprotocollib.auth,GameProfile,loadSignatureKey,8,1,0,31,0,,
java,org.geysermc.mcprotocollib.auth,GameProfile,GameProfile,3,1,2,47,0,,
java,org.geysermc.mcprotocollib.auth,GameProfile,GameProfile,4,1,2,57,0,,
java,org.geysermc.mcprotocollib.auth,GameProfile,isComplete,3,1,0,68,0,,
java,org.geysermc.mcprotocollib.auth,GameProfile,getId,3,1,0,77,0,,
java,org.geysermc.mcprotocollib.auth,GameProfile,getIdAsString,3,1,0,86,0,,
java,org.geysermc.mcprotocollib.auth,GameProfile,getName,3,1,0,95,0,,
java,org.geysermc.mcprotocollib.auth,GameProfile,getProperties,6,2,0,104,0,,
java,org.geysermc.mcprotocollib.auth,GameProfile,setProperties,13,3,1,117,0,,
java,org.geysermc.mcprotocollib.auth,GameProfile,getProperty,8,3,1,138,0,org.geysermc.mcprotocollib.auth.GameProfile,org.geysermc.mcprotocollib.auth.GameProfile
java,org.geysermc.mcprotocollib.auth,GameProfile,getTextures,3,1,0,154,0,org.geysermc.mcprotocollib.auth.GameProfile,org.geysermc.mcprotocollib.auth.GameProfile
java,org.geysermc.mcprotocollib.auth,GameProfile,getTextures,42,10,1,164,0,org.geysermc.mcprotocollib.auth.GameProfile,org.geysermc.mcprotocollib.auth.GameProfile; org.geysermc.mcprotocollib.auth.util.TextureUrlChecker
java,org.geysermc.mcprotocollib.auth,GameProfile,getTexture,3,1,1,218,0,org.geysermc.mcprotocollib.auth.GameProfile,org.geysermc.mcprotocollib.auth.GameProfile
java,org.geysermc.mcprotocollib.auth,GameProfile,getTexture,3,1,2,229,0,org.geysermc.mcprotocollib.auth.GameProfile,org.geysermc.mcprotocollib.auth.GameProfile
java,org.geysermc.mcprotocollib.auth,GameProfile,equals,12,3,1,241,0,,
java,org.geysermc.mcprotocollib.auth,GameProfile,hashCode,5,1,0,253,0,,
java,org.geysermc.mcprotocollib.auth,GameProfile,toString,3,1,0,260,0,org.geysermc.mcprotocollib.auth.GameProfile,org.geysermc.mcprotocollib.auth.GameProfile
java,org.geysermc.mcprotocollib.auth.util,UUIDUtils,convertToDashed,6,2,1,7,0,,
java,org.geysermc.mcprotocollib.auth.util,UUIDUtils,convertToNoDashes,6,2,1,18,0,,
java,org.geysermc.mcprotocollib.auth.util,UndashedUUIDAdapter,write,3,1,2,14,0,org.geysermc.mcprotocollib.auth.util.UUIDUtils,org.geysermc.mcprotocollib.auth.util.UUIDUtils
java,org.geysermc.mcprotocollib.auth.util,UndashedUUIDAdapter,read,3,1,1,19,0,org.geysermc.mcprotocollib.auth.util.UUIDUtils,org.geysermc.mcprotocollib.auth.util.UUIDUtils
java,org.geysermc.mcprotocollib.auth.util,TextureUrlChecker,isAllowedTextureDomain,23,4,1,27,0,org.geysermc.mcprotocollib.auth.util.TextureUrlChecker,org.geysermc.mcprotocollib.auth.util.TextureUrlChecker
java,org.geysermc.mcprotocollib.auth.util,TextureUrlChecker,isDomainOnList,8,3,2,55,0,,
java,org.geysermc.mcprotocollib.auth.util,HTTPUtils,HTTPUtils,2,1,0,30,0,,
java,org.geysermc.mcprotocollib.auth.util,HTTPUtils,makeRequest,10,3,4,33,0,org.geysermc.mcprotocollib.auth.util.HTTPUtils,org.geysermc.mcprotocollib.auth.util.HTTPUtils
java,org.geysermc.mcprotocollib.auth.util,HTTPUtils,createHttpClient,13,5,1,51,0,,
java,org.geysermc.mcprotocollib.network,Flag,cast,3,1,1,10,0,,
java,org.geysermc.mcprotocollib.network,Flag,key,3,1,0,14,0,,
java,org.geysermc.mcprotocollib.network,BuiltinFlags,BuiltinFlags,2,1,0,57,0,,
java,org.geysermc.mcprotocollib.network,ClientSession,connect,3,1,0,9,0,org.geysermc.mcprotocollib.network.ClientSession,org.geysermc.mcprotocollib.network.ClientSession
java,org.geysermc.mcprotocollib.network,ClientSession,connect,0,1,1,16,0,,
java,org.geysermc.mcprotocollib.network,ClientSession,getProxy,0,1,0,23,0,,
java,org.geysermc.mcprotocollib.network,Server,getBindAddress,0,1,0,16,0,,
java,org.geysermc.mcprotocollib.network,Server,getPacketProtocol,0,1,0,23,0,,
java,org.geysermc.mcprotocollib.network,Server,isListening,0,1,0,30,0,,
java,org.geysermc.mcprotocollib.network,Server,getGlobalFlags,0,1,0,37,0,,
java,org.geysermc.mcprotocollib.network,Server,hasGlobalFlag,0,1,1,44,0,,
java,org.geysermc.mcprotocollib.network,Server,getGlobalFlag,3,1,1,52,0,org.geysermc.mcprotocollib.network.Server,org.geysermc.mcprotocollib.network.Server
java,org.geysermc.mcprotocollib.network,Server,getGlobalFlag,3,1,2,64,0,org.geysermc.mcprotocollib.network.Server,org.geysermc.mcprotocollib.network.Server
java,org.geysermc.mcprotocollib.network,Server,getGlobalFlagSupplied,0,1,2,71,0,,
java,org.geysermc.mcprotocollib.network,Server,setGlobalFlag,0,1,2,83,0,,
java,org.geysermc.mcprotocollib.network,Server,getListeners,0,1,0,93,0,,
java,org.geysermc.mcprotocollib.network,Server,addListener,0,1,1,100,0,,
java,org.geysermc.mcprotocollib.network,Server,removeListener,0,1,1,107,0,,
java,org.geysermc.mcprotocollib.network,Server,getSessions,0,1,0,114,0,,
java,org.geysermc.mcprotocollib.network,Server,bind,0,1,0,121,0,,
java,org.geysermc.mcprotocollib.network,Server,bind,0,1,1,128,0,,
java,org.geysermc.mcprotocollib.network,Server,bind,0,1,2,136,0,,
java,org.geysermc.mcprotocollib.network,Server,close,0,1,0,145,0,,
java,org.geysermc.mcprotocollib.network,Server,close,0,1,1,150,0,,
java,org.geysermc.mcprotocollib.network,Server,close,0,1,2,157,0,,
java,org.geysermc.mcprotocollib.network,Session,getLocalAddress,0,1,0,26,0,,
java,org.geysermc.mcprotocollib.network,Session,getRemoteAddress,0,1,0,33,0,,
java,org.geysermc.mcprotocollib.network,Session,getPacketProtocol,0,1,0,40,0,,
java,org.geysermc.mcprotocollib.network,Session,getFlags,0,1,0,47,0,,
java,org.geysermc.mcprotocollib.network,Session,hasFlag,0,1,1,55,0,,
java,org.geysermc.mcprotocollib.network,Session,getFlag,3,1,1,64,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session
java,org.geysermc.mcprotocollib.network,Session,getFlag,3,1,2,78,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session
java,org.geysermc.mcprotocollib.network,Session,getFlagSupplied,0,1,2,85,0,,
java,org.geysermc.mcprotocollib.network,Session,setFlag,0,1,2,98,0,,
java,org.geysermc.mcprotocollib.network,Session,setFlags,0,1,1,108,0,,
java,org.geysermc.mcprotocollib.network,Session,getListeners,0,1,0,115,0,,
java,org.geysermc.mcprotocollib.network,Session,addListener,0,1,1,122,0,,
java,org.geysermc.mcprotocollib.network,Session,removeListener,0,1,1,129,0,,
java,org.geysermc.mcprotocollib.network,Session,callEvent,0,1,1,136,0,,
java,org.geysermc.mcprotocollib.network,Session,callPacketReceived,0,1,1,143,0,,
java,org.geysermc.mcprotocollib.network,Session,callPacketSent,0,1,1,150,0,,
java,org.geysermc.mcprotocollib.network,Session,setCompression,0,1,1,157,0,,
java,org.geysermc.mcprotocollib.network,Session,setEncryption,0,1,1,165,0,,
java,org.geysermc.mcprotocollib.network,Session,isConnected,0,1,0,174,0,,
java,org.geysermc.mcprotocollib.network,Session,send,3,1,1,181,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session
java,org.geysermc.mcprotocollib.network,Session,send,0,1,2,190,0,,
java,org.geysermc.mcprotocollib.network,Session,disconnect,3,1,1,198,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session
java,org.geysermc.mcprotocollib.network,Session,disconnect,3,1,2,210,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session
java,org.geysermc.mcprotocollib.network,Session,disconnect,3,1,1,223,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session
java,org.geysermc.mcprotocollib.network,Session,disconnect,0,1,2,232,0,,
java,org.geysermc.mcprotocollib.network,Session,setAutoRead,0,1,1,240,0,,
java,org.geysermc.mcprotocollib.network,Session,getChannel,0,1,0,251,0,,
java,org.geysermc.mcprotocollib.network,Session,getPacketHandlerExecutor,0,1,0,258,0,,
java,org.geysermc.mcprotocollib.network,Session,switchInboundState,4,1,1,265,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session
java,org.geysermc.mcprotocollib.network,Session,switchOutboundState,4,1,1,279,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session
java,org.geysermc.mcprotocollib.network.crypt,PacketEncryption,decrypt,0,1,5,9,0,,
java,org.geysermc.mcprotocollib.network.crypt,PacketEncryption,encrypt,0,1,5,22,0,,
java,org.geysermc.mcprotocollib.network.crypt,AESEncryption,AESEncryption,6,1,1,15,0,,
java,org.geysermc.mcprotocollib.network.crypt,AESEncryption,decrypt,3,1,5,29,0,,
java,org.geysermc.mcprotocollib.network.crypt,AESEncryption,encrypt,3,1,5,34,0,,
java,org.geysermc.mcprotocollib.network.codec,PacketSerializer,serialize,0,1,2,8,0,,
java,org.geysermc.mcprotocollib.network.codec,PacketSerializer,deserialize,0,1,2,10,0,,
java,org.geysermc.mcprotocollib.network.codec,PacketDefinition,PacketDefinition,5,1,3,18,0,,
java,org.geysermc.mcprotocollib.network.codec,PacketDefinition,getId,3,1,0,24,0,,
java,org.geysermc.mcprotocollib.network.codec,PacketDefinition,getPacketClass,3,1,0,33,0,,
java,org.geysermc.mcprotocollib.network.codec,PacketDefinition,getSerializer,3,1,0,42,0,,
java,org.geysermc.mcprotocollib.network.codec,PacketDefinition,newInstance,3,1,1,51,0,org.geysermc.mcprotocollib.network.codec.PacketSerializer,org.geysermc.mcprotocollib.network.codec.PacketSerializer
java,org.geysermc.mcprotocollib.network.server,NetworkServer,NetworkServer,3,1,2,35,0,,
java,org.geysermc.mcprotocollib.network.server,NetworkServer,NetworkServer,4,1,3,39,0,,
java,org.geysermc.mcprotocollib.network.server,NetworkServer,isListening,3,1,0,44,0,,
java,org.geysermc.mcprotocollib.network.server,NetworkServer,bindImpl,26,5,2,49,0,org.geysermc.mcprotocollib.network.server.NetworkServer,org.geysermc.mcprotocollib.network.server.NetworkServer; org.geysermc.mcprotocollib.network.server.AbstractServer
java,org.geysermc.mcprotocollib.network.server,NetworkServer,getChannelFactory,3,1,0,85,0,,
java,org.geysermc.mcprotocollib.network.server,NetworkServer,createBossEventLoopGroup,3,1,0,89,0,,
java,org.geysermc.mcprotocollib.network.server,NetworkServer,createWorkerEventLoopGroup,3,1,0,93,0,,
java,org.geysermc.mcprotocollib.network.server,NetworkServer,setOptions,8,2,1,97,0,,
java,org.geysermc.mcprotocollib.network.server,NetworkServer,getChannelHandler,9,1,0,108,0,,
java,org.geysermc.mcprotocollib.network.server,NetworkServer,closeImpl,5,1,2,119,0,org.geysermc.mcprotocollib.network.server.NetworkServer,org.geysermc.mcprotocollib.network.server.NetworkServer
java,org.geysermc.mcprotocollib.network.server,NetworkServer,closeChannel,24,6,2,126,0,,
java,org.geysermc.mcprotocollib.network.server,NetworkServer,closeWorkerGroup,17,4,1,153,0,,
java,org.geysermc.mcprotocollib.network.server,NetworkServer,closeBossGroup,17,4,1,174,0,,
java,org.geysermc.mcprotocollib.network.server,AbstractServer,AbstractServer,4,1,2,33,0,,
java,org.geysermc.mcprotocollib.network.server,AbstractServer,getBindAddress,3,1,0,38,0,,
java,org.geysermc.mcprotocollib.network.server,AbstractServer,getPacketProtocol,3,1,0,43,0,,
java,org.geysermc.mcprotocollib.network.server,AbstractServer,createPacketProtocol,3,1,0,48,0,,
java,org.geysermc.mcprotocollib.network.server,AbstractServer,getGlobalFlags,3,1,0,52,0,,
java,org.geysermc.mcprotocollib.network.server,AbstractServer,hasGlobalFlag,3,1,1,57,0,org.geysermc.mcprotocollib.network.Flag,org.geysermc.mcprotocollib.network.Flag
java,org.geysermc.mcprotocollib.network.server,AbstractServer,getGlobalFlagSupplied,12,2,2,62,0,org.geysermc.mcprotocollib.network.Flag,org.geysermc.mcprotocollib.network.Flag
java,org.geysermc.mcprotocollib.network.server,AbstractServer,setGlobalFlag,3,1,2,76,0,org.geysermc.mcprotocollib.network.Flag,org.geysermc.mcprotocollib.network.Flag
java,org.geysermc.mcprotocollib.network.server,AbstractServer,getListeners,3,1,0,81,0,,
java,org.geysermc.mcprotocollib.network.server,AbstractServer,addListener,3,1,1,86,0,,
java,org.geysermc.mcprotocollib.network.server,AbstractServer,removeListener,3,1,1,91,0,,
java,org.geysermc.mcprotocollib.network.server,AbstractServer,callEvent,5,2,1,96,0,org.geysermc.mcprotocollib.network.event.server.ServerEvent,org.geysermc.mcprotocollib.network.event.server.ServerEvent
java,org.geysermc.mcprotocollib.network.server,AbstractServer,getSessions,3,1,0,102,0,,
java,org.geysermc.mcprotocollib.network.server,AbstractServer,addSession,4,1,1,107,0,org.geysermc.mcprotocollib.network.server.AbstractServer,org.geysermc.mcprotocollib.network.server.AbstractServer
java,org.geysermc.mcprotocollib.network.server,AbstractServer,removeSession,7,2,1,112,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session; org.geysermc.mcprotocollib.network.server.AbstractServer
java,org.geysermc.mcprotocollib.network.server,AbstractServer,bind,3,1,0,121,0,org.geysermc.mcprotocollib.network.server.AbstractServer,org.geysermc.mcprotocollib.network.server.AbstractServer
java,org.geysermc.mcprotocollib.network.server,AbstractServer,bind,3,1,1,126,0,org.geysermc.mcprotocollib.network.server.AbstractServer,org.geysermc.mcprotocollib.network.server.AbstractServer
java,org.geysermc.mcprotocollib.network.server,AbstractServer,bind,10,2,2,131,0,org.geysermc.mcprotocollib.network.server.AbstractServer,org.geysermc.mcprotocollib.network.server.AbstractServer
java,org.geysermc.mcprotocollib.network.server,AbstractServer,bindImpl,0,1,2,143,0,,
java,org.geysermc.mcprotocollib.network.server,AbstractServer,close,3,1,0,145,0,org.geysermc.mcprotocollib.network.server.AbstractServer,org.geysermc.mcprotocollib.network.server.AbstractServer
java,org.geysermc.mcprotocollib.network.server,AbstractServer,close,3,1,1,150,0,org.geysermc.mcprotocollib.network.server.AbstractServer,org.geysermc.mcprotocollib.network.server.AbstractServer
java,org.geysermc.mcprotocollib.network.server,AbstractServer,close,15,4,2,155,0,org.geysermc.mcprotocollib.network.Session,org.geysermc.mcprotocollib.network.Session; org.geysermc.mcprotocollib.network.server.AbstractServer
java,org.geysermc.mcprotocollib.network.server,AbstractServer,closeImpl,0,1,2,172,0,,
java,org.geysermc.mcprotocollib.network.netty,DefaultPacketHandlerExecutor,createExecutor,10,3,0,19,0,,
java,org.geysermc.mcprotocollib.network.netty,AutoReadFlowControlHandler,read,5,2,1,14,0,,
java,org.geysermc.mcprotocollib.network.netty,FlushHandler,write,8,2,3,15,0,,
java,org.geysermc.mcprotocollib.network.netty,PacketCompressionCodec,handlerRemoved,7,2,1,18,0,org.geysermc.mcprotocollib.network.compression.PacketCompression,org.geysermc.mcprotocollib.network.compression.PacketCompression
java,org.geysermc.mcprotocollib.network.netty,PacketCompressionCodec,encode,26,4,3,28,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.network.compression.PacketCompression
java,org.geysermc.mcprotocollib.network.netty,PacketCompressionCodec,decode,29,6,3,58,0,org.geysermc.mcprotocollib.network.compression.PacketCompression,org.geysermc.mcprotocollib.network.compression.PacketCompression; org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.network.netty,PacketCodec,PacketCodec,4,1,2,28,0,,
java,org.geysermc.mcprotocollib.network.netty,PacketCodec,encode,26,4,3,33,0,org.geysermc.mcprotocollib.network.event.session.PacketErrorEvent,org.geysermc.mcprotocollib.network.event.session.PacketErrorEvent; org.geysermc.mcprotocollib.protocol.MinecraftProtocol; org.geysermc.mcprotocollib.network.codec.PacketDefinition; org.geysermc.mcprotocollib.network.Session; org.geysermc.mcprotocollib.network.packet.PacketHeader; org.geysermc.mcprotocollib.network.packet.PacketRegistry
java,org.geysermc.mcprotocollib.network.netty,PacketCodec,decode,39,7,3,67,0,org.geysermc.mcprotocollib.network.event.session.PacketErrorEvent,org.geysermc.mcprotocollib.network.event.session.PacketErrorEvent; org.geysermc.mcprotocollib.protocol.MinecraftProtocol; org.geysermc.mcprotocollib.network.packet.PacketRegistry; org.geysermc.mcprotocollib.network.Session; org.geysermc.mcprotocollib.network.packet.PacketHeader; org.geysermc.mcprotocollib.network.packet.Packet
java,org.geysermc.mcprotocollib.network.netty,BundlerUnpackerDecoder,decode,16,4,3,15,0,,
java,org.geysermc.mcprotocollib.network.netty,PacketSizerCodec,encode,11,2,3,17,0,org.geysermc.mcprotocollib.network.packet.PacketHeader,org.geysermc.mcprotocollib.network.packet.PacketHeader
java,org.geysermc.mcprotocollib.network.netty,PacketSizerCodec,decode,26,6,3,31,0,org.geysermc.mcprotocollib.network.packet.PacketHeader,org.geysermc.mcprotocollib.network.packet.PacketHeader
java,org.geysermc.mcprotocollib.network.netty,PacketEncryptorCodec,encode,17,2,3,13,0,org.geysermc.mcprotocollib.network.netty.PacketEncryptorCodec,org.geysermc.mcprotocollib.network.netty.PacketEncryptorCodec; org.geysermc.mcprotocollib.network.crypt.PacketEncryption
java,org.geysermc.mcprotocollib.network.netty,PacketEncryptorCodec,decode,19,3,3,34,0,org.geysermc.mcprotocollib.network.crypt.PacketEncryption,org.geysermc.mcprotocollib.network.crypt.PacketEncryption; org.geysermc.mcprotocollib.network.netty.PacketEncryptorCodec
java,org.geysermc.mcprotocollib.network.netty,PacketEncryptorCodec,ensureHeapBuffer,10,2,2,57,0,,
java,org.geysermc.mcprotocollib.network.netty,MinecraftChannelInitializer,initChannel,4,1,1,22,0,org.geysermc.mcprotocollib.network.netty.MinecraftChannelInitializer,org.geysermc.mcprotocollib.network.netty.MinecraftChannelInitializer
java,org.geysermc.mcprotocollib.network.netty,MinecraftChannelInitializer,createSession,3,1,1,29,0,,
java,org.geysermc.mcprotocollib.network.netty,MinecraftChannelInitializer,addHandlers,13,1,2,33,0,org.geysermc.mcprotocollib.protocol.MinecraftProtocol,org.geysermc.mcprotocollib.protocol.MinecraftProtocol; org.geysermc.mcprotocollib.network.Session
java,org.geysermc.mcprotocollib.network.compression,ZlibCompression,ZlibCompression,3,1,0,16,0,,
java,org.geysermc.mcprotocollib.network.compression,ZlibCompression,ZlibCompression,4,1,1,20,0,,
java,org.geysermc.mcprotocollib.network.compression,ZlibCompression,inflate,28,3,3,25,0,,
java,org.geysermc.mcprotocollib.network.compression,ZlibCompression,deflate,15,3,2,57,0,,
java,org.geysermc.mcprotocollib.network.compression,ZlibCompression,close,4,1,0,78,0,,
java,org.geysermc.mcprotocollib.network.compression,PacketCompression,inflate,0,1,3,6,0,,
java,org.geysermc.mcprotocollib.network.compression,PacketCompression,deflate,0,1,2,8,0,,
java,org.geysermc.mcprotocollib.network.compression,PacketCompression,close,0,1,0,10,0,,
java,org.geysermc.mcprotocollib.network.helper,NettyHelper,resolveAddress,9,3,2,57,0,org.geysermc.mcprotocollib.network.helper.NettyHelper,org.geysermc.mcprotocollib.network.helper.NettyHelper
java,org.geysermc.mcprotocollib.network.helper,NettyHelper,resolveAddress,13,3,3,68,0,org.geysermc.mcprotocollib.network.helper.NettyHelper,org.geysermc.mcprotocollib.network.helper.NettyHelper
java,org.geysermc.mcprotocollib.network.helper,NettyHelper,resolveSrv,19,2,2,84,0,org.geysermc.mcprotocollib.network.helper.NettyHelper,org.geysermc.mcprotocollib.network.helper.NettyHelper; org.geysermc.mcprotocollib.network.Session; org.geysermc.mcprotocollib.protocol.MinecraftProtocol
java,org.geysermc.mcprotocollib.network.helper,NettyHelper,resolveByHost,12,1,1,106,0,,
java,org.geysermc.mcprotocollib.network.helper,NettyHelper,parseJavaPort,8,1,1,118,0,,
java,org.geysermc.mcprotocollib.network.helper,NettyHelper,initializeHAProxySupport,37,5,2,126,0,org.geysermc.mcprotocollib.network.helper.NettyHelper,org.geysermc.mcprotocollib.network.helper.NettyHelper
java,org.geysermc.mcprotocollib.network.helper,NettyHelper,channelActive,27,4,1,134,0,org.geysermc.mcprotocollib.network.helper.NettyHelper,org.geysermc.mcprotocollib.network.helper.NettyHelper
java,org.geysermc.mcprotocollib.network.helper,NettyHelper,getProxiedProtocol,11,3,1,173,0,,
java,org.geysermc.mcprotocollib.network.helper,NettyHelper,addProxy,32,8,2,183,0,,
java,org.geysermc.mcprotocollib.network.helper,NettyHelper,fromStringAndPort,3,1,2,215,0,,
java,org.geysermc.mcprotocollib.network.helper,NettyHelper,host,8,1,0,219,0,,
java,org.geysermc.mcprotocollib.network.helper,NettyHelper,port,3,1,0,227,0,,
java,org.geysermc.mcprotocollib.network.helper,TransportHelper,determineTransportMethod,14,5,0,56,0,org.geysermc.mcprotocollib.network.helper.TransportHelper,org.geysermc.mcprotocollib.network.helper.TransportHelper
java,org.geysermc.mcprotocollib.network.helper,TransportHelper,isClassAvailable,9,1,1,131,0,,
java,org.geysermc.mcprotocollib.network.helper,TransportHelper,getSafely,8,1,1,143,0,,
java,org.geysermc.mcprotocollib.network.event.server,ServerListener,serverBound,0,1,1,7,0,,
java,org.geysermc.mcprotocollib.network.event.server,ServerListener,serverClosing,0,1,1,14,0,,
java,org.geysermc.mcprotocollib.network.event.server,ServerListener,serverClosed,0,1,1,21,0,,
java,org.geysermc.mcprotocollib.network.event.server,ServerListener,sessionAdded,0,1,1,28,0,,
java,org.geysermc.mcprotocollib.network.event.server,ServerListener,sessionRemoved,0,1,1,35,0,,
java,org.geysermc.mcprotocollib.network.event.server,SessionAddedEvent,SessionAddedEvent,4,1,2,13,0,,
java,org.geysermc.mcprotocollib.network.event.server,SessionAddedEvent,getServer,3,1,0,24,0,,
java,org.geysermc.mcprotocollib.network.event.server,SessionAddedEvent,getSession,3,1,0,33,0,,
java,org.geysermc.mcprotocollib.network.event.server,SessionAddedEvent,call,3,1,1,42,0,org.geysermc.mcprotocollib.network.event.server.ServerListener,org.geysermc.mcprotocollib.network.event.server.ServerListener
java,org.geysermc.mcprotocollib.network.event.server,ServerEvent,call,0,1,1,7,0,,
java,org.geysermc.mcprotocollib.network.event.server,SessionRemovedEvent,SessionRemovedEvent,4,1,2,13,0,,
java,org.geysermc.mcprotocollib.network.event.server,SessionRemovedEvent,getServer,3,1,0,24,0,,
java,org.geysermc.mcprotocollib.network.event.server,SessionRemovedEvent,getSession,3,1,0,33,0,,
java,org.geysermc.mcprotocollib.network.event.server,SessionRemovedEvent,call,3,1,1,42,0,org.geysermc.mcprotocollib.network.event.server.ServerListener,org.geysermc.mcprotocollib.network.event.server.ServerListener
java,org.geysermc.mcprotocollib.network.event.server,ServerBoundEvent,ServerBoundEvent,3,1,1,11,0,,
java,org.geysermc.mcprotocollib.network.event.server,ServerBoundEvent,getServer,3,1,0,20,0,,
java,org.geysermc.mcprotocollib.network.event.server,ServerBoundEvent,call,3,1,1,29,0,org.geysermc.mcprotocollib.network.event.server.ServerListener,org.geysermc.mcprotocollib.network.event.server.ServerListener
java,org.geysermc.mcprotocollib.network.event.server,ServerAdapter,serverBound,2,1,1,7,0,,
java,org.geysermc.mcprotocollib.network.event.server,ServerAdapter,serverClosing,2,1,1,11,0,,
java,org.geysermc.mcprotocollib.network.event.server,ServerAdapter,serverClosed,2,1,1,15,0,,
java,org.geysermc.mcprotocollib.network.event.server,ServerAdapter,sessionAdded,2,1,1,19,0,,
java,org.geysermc.mcprotocollib.network.event.server,ServerAdapter,sessionRemoved,2,1,1,23,0,,
java,org.geysermc.mcprotocollib.network.event.server,ServerClosingEvent,ServerClosingEvent,3,1,1,11,0,,
java,org.geysermc.mcprotocollib.network.event.server,ServerClosingEvent,getServer,3,1,0,20,0,,
java,org.geysermc.mcprotocollib.network.event.server,ServerClosingEvent,call,3,1,1,29,0,org.geysermc.mcprotocollib.network.event.server.ServerListener,org.geysermc.mcprotocollib.network.event.server.ServerListener
java,org.geysermc.mcprotocollib.network.event.server,ServerClosedEvent,ServerClosedEvent,3,1,1,11,0,,
java,org.geysermc.mcprotocollib.network.event.server,ServerClosedEvent,getServer,3,1,0,20,0,,
java,org.geysermc.mcprotocollib.network.event.server,ServerClosedEvent,call,3,1,1,29,0,org.geysermc.mcprotocollib.network.event.server.ServerListener,org.geysermc.mcprotocollib.network.event.server.ServerListener
java,org.geysermc.mcprotocollib.network.event.session,SessionListener,packetReceived,0,1,2,10,0,,
java,org.geysermc.mcprotocollib.network.event.session,SessionListener,packetSending,0,1,1,17,0,,
java,org.geysermc.mcprotocollib.network.event.session,SessionListener,packetSent,0,1,2,24,0,,
java,org.geysermc.mcprotocollib.network.event.session,SessionListener,packetError,0,1,1,31,0,,
java,org.geysermc.mcprotocollib.network.event.session,SessionListener,connected,0,1,1,38,0,,
java,org.geysermc.mcprotocollib.network.event.session,SessionListener,disconnecting,0,1,1,45,0,,
java,org.geysermc.mcprotocollib.network.event.session,SessionListener,disconnected,0,1,1,52,0,,
java,org.geysermc.mcprotocollib.network.event.session,SessionAdapter,packetReceived,2,1,2,10,0,,
java,org.geysermc.mcprotocollib.network.event.session,SessionAdapter,packetSending,2,1,1,14,0,,
java,org.geysermc.mcprotocollib.network.event.session,SessionAdapter,packetSent,2,1,2,18,0,,
java,org.geysermc.mcprotocollib.network.event.session,SessionAdapter,packetError,2,1,1,22,0,,
java,org.geysermc.mcprotocollib.network.event.session,SessionAdapter,connected,2,1,1,26,0,,
java,org.geysermc.mcprotocollib.network.event.session,SessionAdapter,disconnecting,2,1,1,30,0,,
java,org.geysermc.mcprotocollib.network.event.session,SessionAdapter,disconnected,2,1,1,34,0,,
java,org.geysermc.mcprotocollib.network.event.session,ConnectedEvent,ConnectedEvent,3,1,1,11,0,,
java,org.geysermc.mcprotocollib.network.event.session,ConnectedEvent,getSession,3,1,0,20,0,,
java,org.geysermc.mcprotocollib.network.event.session,ConnectedEvent,call,3,1,1,29,0,org.geysermc.mcprotocollib.network.event.session.SessionListener,org.geysermc.mcprotocollib.network.event.session.SessionListener
java,org.geysermc.mcprotocollib.network.event.session,SessionEvent,call,0,1,1,7,0,,
java,org.geysermc.mcprotocollib.network.event.session,DisconnectedEvent,DisconnectedEvent,5,1,3,14,0,,
java,org.geysermc.mcprotocollib.network.event.session,DisconnectedEvent,getSession,3,1,0,27,0,,
java,org.geysermc.mcprotocollib.network.event.session,DisconnectedEvent,getReason,3,1,0,36,0,,
java,org.geysermc.mcprotocollib.network.event.session,DisconnectedEvent,getCause,3,1,0,45,0,,
