Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
java,org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.type,ByteEntityMetadata,1,0,4,4,16,4,0,1,0.0,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/entity/metadata/type/ByteEntityMetadata.java,8
java,org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.type,LongEntityMetadata,1,0,4,4,16,4,0,1,0.0,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/entity/metadata/type/LongEntityMetadata.java,8
java,org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.type,FloatEntityMetadata,1,0,4,4,16,4,0,1,0.0,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/entity/metadata/type/FloatEntityMetadata.java,8
java,org.geysermc.mcprotocollib.protocol.data.game.entity.player,InteractAction,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/entity/player/InteractAction.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.entity.player,PositionElement,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/entity/player/PositionElement.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.entity.player,Hand,1,0,1,1,5,1,0,0,0.0,5,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/entity/player/Hand.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.entity.player,PlayerAction,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/entity/player/PlayerAction.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.entity.player,PlayerState,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/entity/player/PlayerState.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.entity.player,Animation,2,0,3,2,17,3,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/entity/player/Animation.java,7
java,org.geysermc.mcprotocollib.protocol.data.game.entity.player,ResolvableProfile,6,0,1,1,11,1,0,0,0.0,1,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/entity/player/ResolvableProfile.java,10
java,org.geysermc.mcprotocollib.protocol.data.game.entity.player,HandPreference,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/entity/player/HandPreference.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.entity.player,BlockBreakStage,1,1,0,0,10,0,0,0,-1.0,2,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/entity/player/BlockBreakStage.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.entity.player,PlayerSpawnInfo,10,0,0,0,12,0,0,0,-1.0,3,2,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/entity/player/PlayerSpawnInfo.java,10
java,org.geysermc.mcprotocollib.protocol.data.game.entity.player,GameMode,1,0,3,3,14,4,0,1,0.6666666666666666,6,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/entity/player/GameMode.java,6
java,org.geysermc.mcprotocollib.protocol.data.game.recipe,CraftingBookCategory,1,0,1,1,5,1,0,0,0.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/recipe/CraftingBookCategory.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.recipe,Ingredient,1,0,0,0,3,0,0,0,-1.0,1,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/recipe/Ingredient.java,7
java,org.geysermc.mcprotocollib.protocol.data.game.recipe.display,RecipeDisplay,0,0,2,0,4,2,0,0,-1.0,2,2,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/recipe/display/RecipeDisplay.java,5
java,org.geysermc.mcprotocollib.protocol.data.game.recipe.display,RecipeDisplayType,1,0,1,1,5,1,0,0,0.0,2,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/recipe/display/RecipeDisplayType.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.recipe.display.slot,RecipeSlotType,1,0,1,1,5,1,0,0,0.0,2,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/recipe/display/slot/RecipeSlotType.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.recipe.display.slot,SlotDisplay,0,0,1,0,3,1,0,0,-1.0,2,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/recipe/display/slot/SlotDisplay.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.scoreboard,CollisionRule,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/scoreboard/CollisionRule.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.scoreboard,TeamAction,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/scoreboard/TeamAction.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.scoreboard,ObjectiveAction,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/scoreboard/ObjectiveAction.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.scoreboard,ScoreType,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/scoreboard/ScoreType.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.scoreboard,ScoreboardPosition,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/scoreboard/ScoreboardPosition.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.scoreboard,TeamColor,1,1,0,0,2,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/scoreboard/TeamColor.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.scoreboard,NameTagVisibility,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/scoreboard/NameTagVisibility.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,IntComponentType,3,0,5,4,41,5,0,1,0.4,2,4,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/IntComponentType.java,7
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,IntComponentType.IntReader,0,0,0,0,6,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/IntComponentType.java,34
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,IntComponentType.IntWriter,0,0,0,0,6,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/IntComponentType.java,45
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,IntComponentType.IntDataComponentFactory,0,0,0,0,6,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/IntComponentType.java,56
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,MobEffectInstance,2,0,0,0,4,0,0,0,-1.0,1,2,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/MobEffectInstance.java,9
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,BlockStateProperties,1,0,1,1,6,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/BlockStateProperties.java,7
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ToolData,7,0,1,1,17,1,0,0,0.0,1,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ToolData.java,11
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ToolData.Rule,3,0,0,0,5,0,0,0,-1.0,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ToolData.java,26
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,Filterable,2,0,0,0,4,0,0,0,-1.0,2,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/Filterable.java,8
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,Unit,0,0,0,0,1,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/Unit.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,Type,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/SwingAnimation.java,8
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,LodestoneTracker,2,0,0,0,4,0,0,0,-1.0,1,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/LodestoneTracker.java,9
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemAttributeModifiers,12,0,1,1,31,1,0,0,0.0,1,5,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemAttributeModifiers.java,14
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemAttributeModifiers.Entry,4,0,0,0,6,0,0,0,-1.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemAttributeModifiers.java,23
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemAttributeModifiers.AttributeModifier,3,0,0,0,5,0,0,0,-1.0,1,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemAttributeModifiers.java,33
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemAttributeModifiers.Display,2,0,0,0,4,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemAttributeModifiers.java,42
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemAttributeModifiers.EquipmentSlotGroup,1,0,0,0,5,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemAttributeModifiers.java,50
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemAttributeModifiers.DisplayType,1,0,0,0,5,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemAttributeModifiers.java,70
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,BooleanComponentType,3,0,5,4,41,5,0,1,0.4,2,4,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/BooleanComponentType.java,7
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,BooleanComponentType.BooleanReader,0,0,0,0,6,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/BooleanComponentType.java,34
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,BooleanComponentType.BooleanWriter,0,0,0,0,6,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/BooleanComponentType.java,45
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,BooleanComponentType.BooleanDataComponentFactory,0,0,0,0,6,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/BooleanComponentType.java,56
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,WritableBookContent,1,0,1,1,6,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/WritableBookContent.java,7
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ConsumeEffect,0,0,1,1,12,1,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ConsumeEffect.java,8
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,DataComponentTypes,105,104,11,5,166,14,0,0,0.6363636363636364,2,6,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/DataComponentTypes.java,25
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,SuspiciousStewEffect,2,0,0,0,4,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/SuspiciousStewEffect.java,7
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,DataComponent,1,0,5,5,28,7,3,0,0.0,5,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/DataComponent.java,11
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,DataComponents,1,0,6,6,41,9,0,0,0.0,2,2,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/DataComponents.java,10
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemEnchantments,1,0,1,1,6,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemEnchantments.java,8
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,HolderSet,2,0,4,4,34,6,0,0,0.0,7,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/HolderSet.java,11
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemUseAnimation,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/Consumable.java,18
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,FoodProperties,3,0,0,0,5,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/FoodProperties.java,7
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,0,0,96,96,731,137,0,0,-1.0,0,30,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java,26
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,Fireworks,7,0,1,1,15,1,0,0,0.0,2,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/Fireworks.java,10
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,Fireworks.FireworkExplosion,5,0,0,0,7,0,0,0,-1.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/Fireworks.java,21
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,MobEffectDetails,6,0,0,0,8,0,0,0,-1.0,2,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/MobEffectDetails.java,8
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,BannerPatternLayer,4,0,0,0,8,0,0,0,-1.0,1,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/BannerPatternLayer.java,9
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,BannerPatternLayer.BannerPattern,2,0,0,0,4,0,0,0,-1.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/BannerPatternLayer.java,16
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,DataComponentType,5,0,5,4,41,5,2,0,0.0,4,4,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/DataComponentType.java,8
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,DataComponentType.Reader,0,0,0,0,3,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/DataComponentType.java,36
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,DataComponentType.Writer,0,0,0,0,3,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/DataComponentType.java,41
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,DataComponentType.BasicReader,0,0,0,0,3,0,0,0,-1.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/DataComponentType.java,46
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,DataComponentType.BasicWriter,0,0,0,0,3,0,0,0,-1.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/DataComponentType.java,51
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,DataComponentType.DataComponentFactory,0,0,0,0,3,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/DataComponentType.java,56
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,PotionContents,4,0,1,1,12,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/PotionContents.java,9
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,AdventureModePredicate,9,0,1,1,24,1,0,0,0.0,1,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/AdventureModePredicate.java,11
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,AdventureModePredicate.BlockPredicate,4,0,0,0,12,0,0,0,-1.0,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/AdventureModePredicate.java,20
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,AdventureModePredicate.PropertyMatcher,4,0,0,0,6,0,0,0,-1.0,0,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/AdventureModePredicate.java,36
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,BeehiveOccupant,3,0,0,0,5,0,0,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/BeehiveOccupant.java,8
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,WrittenBookContent,5,0,1,1,14,1,0,0,0.0,1,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/WrittenBookContent.java,9
java,org.geysermc.mcprotocollib.protocol.data.game.item.component.type,IntDataComponent,1,0,3,3,13,3,0,1,0.0,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/type/IntDataComponent.java,9
java,org.geysermc.mcprotocollib.protocol.data.game.item.component.type,BooleanDataComponent,1,0,3,3,13,3,0,1,0.0,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/type/BooleanDataComponent.java,8
java,org.geysermc.mcprotocollib.protocol.data.game.item.component.type,ObjectDataComponent,1,0,2,2,10,2,0,1,0.0,0,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/type/ObjectDataComponent.java,7
java,org.geysermc.mcprotocollib.protocol.data.game.item,ItemStack,3,0,2,2,11,2,0,0,0.0,12,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/ItemStack.java,8
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,UpdateStructureBlockMode,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/inventory/UpdateStructureBlockMode.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,UpdateStructureBlockAction,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/inventory/UpdateStructureBlockAction.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,CreativeGrabAction,1,0,2,2,8,2,0,1,1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/inventory/CreativeGrabAction.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,VillagerTrade,10,0,0,0,13,0,0,0,-1.0,2,1,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/inventory/VillagerTrade.java,13
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,ContainerActionType,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/inventory/ContainerActionType.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,FillStackAction,1,0,2,2,8,2,0,1,1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/inventory/FillStackAction.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,ClickItemAction,1,0,2,2,8,2,0,1,1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/inventory/ClickItemAction.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,DropItemAction,1,0,2,2,8,2,0,1,1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/inventory/DropItemAction.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,ContainerAction,0,0,1,0,3,1,7,0,-1.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/inventory/ContainerAction.java,3
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,SpreadItemAction,2,0,3,2,17,3,0,1,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/inventory/SpreadItemAction.java,6
java,org.geysermc.mcprotocollib.protocol.data.game.inventory,ContainerType,1,0,1,1,5,1,0,0,0.0,1,0,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/inventory/ContainerType.java,3
